umlid,treeloss_sum,land_area,forest_area,treeloss_2001,treeloss_2002,treeloss_2003,treeloss_2004,treeloss_2005,treeloss_2006,treeloss_2007,treeloss_2008,treeloss_2009,treeloss_2010,treeloss_2011,treeloss_2012,treeloss_2013,treeloss_2014,treeloss_2015,treeloss_2016,treeloss_2017,treeloss_2018,treeloss_2019,treeloss_sum_proportion_of_land,treeloss_sum_proportion_of_forest,remaining_proportion_of_forest
PO1000008161,275390.5627058824,781604.2831764707,665246.3710588235,7719.417529411765,11080.14176470588,5156.57894117647,20262.360352941178,22723.02635294117,13697.759294117644,9746.445176470588,7389.6179999999995,24512.26835294117,19474.006235294117,15368.855647058825,16507.71247058823,11958.356470588233,17288.104941176472,10834.206705882354,17241.088235294115,16358.707058823531,13818.327176470588,14253.581999999999,0.3523401401879277,0.41396777898624776,0.5860322210137523
PO1000008162,116632.03694117647,483004.99341176474,437457.58305882354,4784.700705882353,3294.290823529412,2181.447882352941,9049.07682352941,4709.960470588236,5876.146235294117,10776.097764705883,6202.705764705882,8336.707411764704,4705.106117647058,10259.460000000001,5988.667411764705,5035.181999999999,5921.7,4633.826470588236,6089.197411764707,7275.817411764705,6437.515058823529,5074.431176470589,0.24147170015227346,0.26661336197592744,0.7333866380240726
PO1000008164,121448.21047058824,486961.1350588235,442072.89458823524,5049.075176470588,3280.4625882352943,2184.270705882353,9318.050823529413,4859.1709411764705,6538.732941176471,11750.620235294116,6368.076352941177,8179.527529411764,5534.127882352941,11053.310823529413,6640.398705882352,5089.532470588235,5871.918352941176,4680.486352941176,6117.869647058823,7363.231764705882,6484.330588235294,5085.016588235294,0.2494002123104088,0.2747243994312523,0.7252756005687477
PO1000008165,205125.31552941175,781998.5325882351,694447.7329411763,5651.897647058822,7666.532823529413,4793.103529411764,14304.023647058824,14900.681647058824,10017.472588235294,5641.401176470588,6251.758235294116,9642.250235294117,13329.386117647058,11067.159529411765,13173.69952941176,8610.370588235295,16859.921294117645,9959.43,15734.065058823528,13225.243411764703,12835.424470588234,11461.493999999999,0.26230907985273855,0.2953790556139479,0.704620944386052
PO1000008166,335474.3784705883,779671.9574117643,621052.8839999998,5808.372352941176,6743.505529411766,5116.084235294117,12636.640235294117,8416.749529411765,19358.36082352941,18611.263411764707,19988.744470588234,25154.437764705883,15383.158941176473,17641.809529411763,57414.835058823526,12729.75494117647,18767.36258823529,21446.275058823525,21240.853411764707,14772.606705882354,20391.910588235292,13851.653294117647,0.43027631721454346,0.5401703898545754,0.45982961014542456
PO1000008168,130603.94717647061,543513.1069411765,496583.6862352942,5280.999176470588,3211.301294117647,2134.8017647058823,8466.80717647059,3954.6109411764705,6486.057529411764,14719.591058823531,7014.784588235294,8148.019764705881,5943.169058823529,12157.609764705881,7368.264352941177,5490.787058823529,6576.4097647058825,5048.224588235293,6874.8070588235305,8495.357999999998,7199.930823529412,6032.413411764705,0.24029585581016294,0.2630049089340947,0.7369950910659053
PO1000008170,327115.21623529406,777249.3211764707,557632.3062352942,4471.746352941175,18422.255999999998,5506.516588235294,28401.498352941177,32597.12682352941,57664.52611764706,31212.95717647058,37277.51752941176,14530.301294117646,7680.8632941176475,14143.864588235296,9495.207176470587,6071.561999999999,9847.319647058825,9265.983882352943,20818.893529411773,6676.153411764704,4350.2350588235295,8680.687411764706,0.42086265928178807,0.586614535380357,0.413385464619643
PO1000008171,358401.88835294096,784285.1735294117,610603.2536470586,13511.669647058823,13215.669176470587,4773.222,25999.977176470584,35968.040470588225,19321.72235294118,27279.65682352941,25102.038705882358,24621.676941176476,32746.43505882353,21981.875294117646,23842.58999999999,17299.446,14116.672588235293,9295.762588235293,13093.00729411765,13799.494588235291,11333.737411764705,11099.194235294117,0.456979043400851,0.5869636072396442,0.41303639276035575
PO1000008174,147724.5144705882,540143.4247058826,487575.33423529414,4472.756823529412,3997.220117647058,2586.418588235294,9509.389058823528,7927.071176470587,8205.723529411765,15607.68070588235,9845.107764705881,9015.230470588236,6527.827411764705,13481.319176470586,9479.384470588235,6600.494470588236,6668.005411764705,4403.5542352941175,6780.64694117647,8201.951647058822,8192.945294117646,6221.787176470589,0.27349127604585166,0.30297782536985207,0.6970221746301479
PO1000008176,273051.6903529413,785406.0261176468,624506.6258823528,4746.752117647058,8783.067529411765,1681.7163529411764,6552.8823529411775,2924.0096470588237,14963.54823529412,14323.142117647058,6761.2764705882355,27936.21564705882,15464.527058823527,20899.379647058824,24270.440117647064,13108.58576470588,25148.376352941177,25094.210470588238,21625.180235294123,14524.395529411766,11556.884117647061,12687.100588235293,0.3476567294787226,0.43722785161350697,0.562772148386493
PO1000008178,398558.15082352946,786409.3319999999,675281.9107058821,8055.471529411765,8881.232470588235,3455.4317647058824,15207.369176470585,12559.88329411765,23449.86705882353,34941.471176470586,39703.09305882352,25036.945058823527,11063.006117647057,13040.114470588234,60303.78494117647,16014.21882352941,26182.182705882347,22273.241647058825,37540.95811764707,12878.758941176471,18809.629058823528,9161.491411764706,0.5068075041911246,0.5902100211849459,0.4097899788150541
PO1000008180,248863.6214117647,749249.4956470588,600769.8172941174,3758.096117647059,6828.017999999997,1186.2423529411765,5509.987764705882,2298.224823529412,9672.415764705882,12671.58176470588,6013.442470588236,21265.577647058824,12606.671647058825,20695.81976470588,20997.16870588235,11789.028352941175,26652.400941176467,29090.509058823525,16447.394823529412,14365.617176470589,11740.283647058824,15275.140588235292,0.3321505357795987,0.41424121892916127,0.5857587810708387
PO1000008182,431599.2236470588,785933.5877647058,683620.6185882351,14201.78011764706,18390.696,6009.729176470588,29838.848117647063,27065.211882352938,43266.815294117645,29259.067411764703,16128.723529411765,38217.50152941176,20136.125294117646,14270.554235294117,42487.18094117648,19424.13070588235,31295.22564705883,25655.41729411765,20812.05352941176,14906.288470588237,9649.687764705883,10584.186705882354,0.5491548272858289,0.6313431922787335,0.3686568077212665
PO1000008184,382620.5788235291,785439.1319999999,657762.4065882352,2555.4416470588235,12264.413647058824,8216.73,41149.16576470588,17864.361882352943,58645.8194117647,35298.222,29296.989529411767,26744.430352941174,21634.735411764705,21076.836000000003,21551.172,16297.448117647058,20844.72388235294,18228.32364705882,16301.062588235292,5783.265882352942,3895.4438823529413,4971.993176470588,0.48714224086243924,0.5817002841621091,0.41829971583789094
PO1000008185,87578.25035294118,747003.1252941175,677532.5572941175,1174.850470588235,4603.6305882352935,3563.4504705882346,5640.57211764706,2540.9978823529414,3254.5775294117643,2486.6855294117645,2879.9375294117644,9414.587999999998,3519.916588235294,4051.760117647058,5932.236705882353,6132.101999999999,6234.792705882352,8487.23011764706,6876.965647058825,3283.856470588235,3452.4345882352936,4047.665294117647,0.11723946980604533,0.12926057856570777,0.8707394214342923
PO1000008186,323440.734,783260.9015294118,732127.8455294117,5073.91094117647,6930.9162352941175,2513.532352941176,12272.265882352944,10880.628352941176,20682.750352941177,27631.61047058823,27374.029411764706,19342.578352941175,4940.040705882353,11691.376235294118,51667.803882352935,13530.124941176473,23208.815294117645,14308.008352941173,26770.992,15821.88635294118,17249.658,11549.805882352943,0.41294124776104973,0.4417817679999803,0.5582182320000197
PO1000008187,333893.52635294123,785908.4894117645,705352.5571764706,6205.903764705882,7965.528705882352,1990.4971764705879,14918.861647058822,14186.395764705876,19843.88011764706,30821.96647058823,30656.621999999996,21698.80976470588,5537.878941176471,10707.93882352941,52579.72023529412,13429.33305882353,20797.45164705882,15189.416470588234,28883.155411764707,13715.873647058823,16137.75882352941,8626.53388235294,0.4248503876104625,0.47337111485002403,0.526628885149976
PO1000008188,250059.8721176471,785057.0615294119,718586.4310588236,8957.746235294117,8182.241294117647,2280.290470588235,11044.668,7959.123529411765,21378.779647058822,16187.101058823528,17702.65164705882,17326.470705882355,12295.442117647059,7870.511294117647,23294.404941176468,8794.370117647059,11334.207176470587,9395.98482352941,20732.500941176473,15961.484470588235,14850.51776470588,14511.375882352937,0.31852445429952825,0.3479885805096383,0.6520114194903617
PO1000008190,204552.19235294114,734452.0951764705,627998.4038823529,10228.71388235294,6917.56588235294,7570.000235294117,17504.979529411765,18518.779411764703,10919.450823529412,8223.376588235295,4411.620705882353,15098.097176470588,17465.59976470588,10956.082235294118,11806.843058823528,4884.128470588234,11082.050470588234,8233.848352941175,11233.051764705882,10504.819411764705,8923.52294117647,10069.661647058823,0.27850991738786224,0.3257208793658993,0.6742791206341008
PO1000008193,149784.34235294117,643787.2623529412,583351.2755294117,4520.500588235293,2057.060117647059,4609.046823529411,5828.9047058823535,5966.208,9192.15211764706,6569.962235294117,17887.108235294116,15767.156117647055,10801.65494117647,6946.285411764704,13967.740941176467,6952.660588235294,8506.177411764706,4497.602823529412,5162.803411764706,5928.68294117647,10062.415411764705,4560.219529411765,0.232661239375105,0.2567652607204923,0.7432347392795077
PO1000008194,203108.12258823522,779509.8589411763,689488.7276470589,6278.673529411763,7770.963529411763,5449.967294117647,14943.15105882353,15158.593764705884,9795.059294117647,6195.784588235293,5066.229529411765,11054.780117647058,14658.065647058822,11465.800235294118,14799.362470588238,6364.875529411764,13254.309176470588,8788.68494117647,14583.528705882354,13645.198235294116,12849.688588235298,10985.406352941178,0.26055876042943316,0.29457787262361723,0.7054221273763828
PO1000008197,206074.3965882353,578944.6856470591,463879.66623529425,5337.965294117646,5383.243058823529,2358.1743529411765,7852.937294117647,6489.081529411764,6339.664941176471,10260.192352941176,8643.616588235293,21951.34270588235,6635.560235294117,11405.171999999999,13153.623176470588,7114.217294117647,18505.090235294116,18875.99682352941,21461.428941176466,11013.610235294118,10642.57482352941,12650.904705882353,0.3559483344387481,0.4442410641981189,0.5557589358018811
PO1000008199,303027.6455294117,779206.7138823533,707942.5905882355,4246.981411764706,6916.491882352941,2405.731058823529,13121.804470588233,11730.02682352941,16383.690352941176,29518.95988235294,26803.449882352943,21679.365529411767,3948.2516470588234,9754.173529411775,42595.684588235286,12022.830705882352,19031.545764705883,13559.450470588234,26055.609529411762,15202.131529411765,17209.805294117647,10841.661176470587,0.38889249814031196,0.4280398574093747,0.5719601425906253
PO1000008200,216675.090352941,730595.2531764704,675514.9499999998,4232.817529411765,8333.354117647059,3431.4896470588233,9770.973529411764,9983.873294117646,15711.423176470582,6344.099999999999,6025.640823529411,33205.1145882353,5909.577529411765,19845.194470588234,15527.866235294121,9612.810352941176,12670.553647058821,14348.291647058824,17661.780705882353,7063.930588235293,8029.475999999999,8966.822470588237,0.29657336180447996,0.32075543310024607,0.679244566899754
PO1000008202,332338.4424705882,779279.508352941,699349.4992941174,5929.546235294118,9410.355529411765,2590.0545882352944,24105.619764705883,21772.687411764706,17782.73682352941,35063.74694117646,30876.654352941176,26565.67905882353,3018.1447058823546,7968.11505882353,38969.837999999996,12055.752352941177,16945.539176470586,12643.583294117647,26452.436470588236,15002.40705882353,16447.795411764706,8737.750235294116,0.42646885861660544,0.47521081062620507,0.5247891893737949
PO1000008206,138042.85835294117,546896.5637647059,486321.65823529405,4454.877176470589,4336.719882352941,2546.0569411764704,9099.75,7177.1244705882345,6088.521882352941,7056.683294117646,9791.410588235294,16327.127294117647,5090.5895294117645,12218.624470588235,5690.681647058824,6412.865647058823,7149.052941176471,4865.847529411764,6676.113882352941,7337.563411764706,8543.075647058824,7180.172117647058,0.25241127390285095,0.2838509369577629,0.7161490630422371
PO1000008207,328186.2829411765,784333.1530588235,674395.059882353,4274.342470588235,10453.83705882353,6239.771999999997,36565.9454117647,18282.40976470588,31241.097882352944,30037.89035294118,29484.172588235295,19604.868352941176,23407.347529411767,13282.658470588232,26254.95564705883,9911.921294117645,17682.182470588235,12338.865176470588,17462.65976470588,8824.843411764707,6641.1737647058835,6195.3395294117645,0.4184271462468234,0.4866380293450371,0.5133619706549629
PO1000008208,173118.7305882353,526736.4525882354,463616.47482352954,3140.886705882353,3814.9912941176467,2753.2796470588237,4998.6021176470595,5091.659647058824,7720.515176470588,4243.932352941177,4836.769411764705,16890.568588235295,6891.639529411764,13956.511764705881,15674.048823529414,6283.097647058823,15910.999058823529,17556.233647058823,17696.221764705882,6682.893882352941,9463.815529411764,9512.064,0.32866290103443263,0.37340935878978637,0.6265906412102136
PO1000008210,302986.92105882353,784512.4267058824,739115.5235294116,5114.868352941177,10826.835176470588,2899.785882352941,9004.868823529412,9942.408705882352,7232.096823529411,13027.385294117646,22828.905529411764,27324.430235294116,12242.594117647059,28905.83117647059,20854.756235294117,18379.72270588235,21764.30894117647,20334.708,27645.78352941176,19751.537999999997,12010.236705882353,12895.85682352941,0.38621048022278787,0.40993175141553734,0.5900682485844626
PO1000008211,254215.70858823546,785644.2285882356,736807.9627058826,4801.243058823529,7085.676,2087.3689411764703,19566.774,12745.939764705883,22285.441411764707,24191.64,23812.575529411766,14320.461176470588,19079.829529411767,10109.868,21835.959176470587,9141.380117647059,14283.613058823528,10943.24894117647,14416.029176470585,9027.196941176471,7351.0380000000005,7130.425764705882,0.3235761166922192,0.34502302018377173,0.6549769798162283
PO1000008213,301176.3758823529,782887.3249411763,711282.9451764706,11619.153529411764,6810.1634117647045,2991.4369411764706,10526.988352941175,10466.663647058824,31142.91635294117,16577.87505882353,9628.99482352941,28764.372352941173,10906.578352941176,16436.45294117647,34422.200823529405,22463.934352941174,15818.862,14290.59811764706,15611.324470588237,15920.445882352942,11258.660470588235,15518.753999999997,0.38469951714313716,0.42342696099318183,0.5765730390068182
PO1000008214,162684.74682352942,520108.18623529415,408922.04294117645,11335.765764705882,4541.776588235294,5522.444117647059,13442.470235294119,14018.258117647058,9005.403882352939,6511.683176470588,3661.333764705882,13024.009764705883,14670.165529411765,9620.708117647056,9436.247294117647,3473.1437647058824,7830.535764705883,6356.7307058823535,9357.908470588234,7493.617411764705,6414.178941176471,6968.365411764705,0.3127902062090054,0.39783804671770084,0.6021619532822992
PO1000008215,368621.29517647054,784166.4610588234,604149.8576470588,14738.267294117652,13566.358941176471,5504.314235294117,29949.66352941176,36173.36329411765,19601.402117647056,27053.49917647059,24523.03976470588,24384.021882352932,34702.69376470588,21754.586117647057,23579.269764705885,17898.890470588234,14475.343764705878,8310.280235294116,14434.079999999998,14252.278588235291,12301.028470588235,11418.913764705883,0.4700804146593293,0.6101487743655436,0.3898512256344564
PO1000008216,275787.5347058823,784339.6510588235,713851.094117647,11562.250941176468,7178.671411764705,4418.917411764706,12834.191294117647,11316.150705882352,28305.544941176464,16156.488,13260.671999999999,21682.176,9100.193294117647,15383.578235294117,28253.86623529412,12147.257647058823,11987.45611764706,11101.861764705882,14831.094000000001,18085.389882352938,11254.261411764703,16927.513411764703,0.35161748399890463,0.3863376227597836,0.6136623772402163
PO1000008217,158169.14294117645,537899.8203529409,404723.2951764704,11868.721411764704,4374.368823529412,4981.962705882353,10847.73388235294,9761.237647058822,8219.404235294118,6156.882,2964.8615294117644,13785.007411764705,13436.570823529411,9216.458117647058,8368.678235294115,3796.277294117647,8318.823529411764,7244.726470588236,11249.919529411764,8462.81505882353,7442.979882352942,7671.714352941176,0.29404944370011943,0.3908081022917408,0.6091918977082592
PO1000008218,93880.53247058824,542077.5028235293,521673.3698823529,8243.318823529411,4266.144705882351,2570.2012941176467,6742.2296470588235,3547.3365882352937,3338.081647058824,1524.1231764705885,5198.808,4632.417176470588,3299.541176470588,4970.332941176471,5520.990705882354,3426.3801176470583,6391.5945882352935,6102.848470588234,4904.212588235294,5167.105411764705,6984.153882352942,7050.711529411765,0.1731865498597358,0.17996036963082868,0.8200396303691713
PO1000008221,300246.10658823524,700753.9510588234,605224.5952941175,5902.4897647058815,11283.778235294118,4407.469411764706,33298.40894117647,21358.850470588233,13818.184235294117,25979.480823529408,25784.856705882354,26081.70564705882,3949.1594117647055,1343.517176470588,24981.30352941176,9686.670705882352,12566.12894117647,8043.117176470589,38541.84705882352,12793.129764705878,11376.599294117646,9049.409294117648,0.4284615250967478,0.4960903917698956,0.5039096082301044
PO1000008224,383115.43270588235,784410.2565882354,603826.4498823528,19833.23047058823,15330.602470588234,5043.821294117646,34622.293058823525,39344.9834117647,17525.479058823526,27638.46282352941,18985.618235294114,24192.25588235294,37807.77176470588,22088.664352941174,23866.432588235293,14938.305529411764,16198.14105882353,7971.372705882354,17736.261176470587,16013.997882352942,13231.795058823527,10745.94388235294,0.488412064335096,0.634479381915991,0.36552061808400904
PO1000008225,348552.6624705882,786530.7271764704,716447.7469411764,17942.643882352942,13487.680235294118,8868.237176470588,26382.137647058826,20419.92882352941,24499.736470588232,16468.670470588237,39933.38647058823,28073.54188235294,19347.483882352943,9940.51905882353,28342.269176470585,15569.744470588237,14509.156588235297,13654.651411764706,19696.875176470592,13329.784941176471,8985.72494117647,9100.489764705884,0.4431519970260297,0.486501163495467,0.513498836504533
PO1000008226,354589.4043529412,786769.1865882354,719995.2829411764,17423.37176470588,13971.50682352941,8783.752941176472,25975.369058823533,21222.454588235294,23921.873999999996,16179.092470588233,38964.23329411765,28655.896941176474,20122.728705882353,10257.835411764705,29778.01411764706,17602.360941176466,15578.000117647056,14483.123647058821,20170.95035294118,13066.397294117645,9052.234588235293,9380.207294117647,0.45069050796281324,0.49248851034752006,0.5075114896524799
PO1000008227,257136.4344705883,787142.301882353,710765.1254117647,6313.381411764706,9358.578,3615.9335294117645,10997.480470588236,10144.274470588234,6427.119882352939,9861.00211764706,23454.58270588235,23385.39282352941,10784.347058823527,20287.187999999995,13150.268823529412,11198.563411764706,17404.620352941176,13121.167764705882,24732.377647058827,18645.083294117645,11737.818352941176,12517.254352941176,0.32667083684319653,0.3617741294237284,0.6382258705762716
PO1000008228,150029.5785882353,575469.3956470587,553080.2011764705,722.4945882352941,2299.9302352941177,760.505294117647,2587.8875294117643,1566.244588235294,4200.045529411765,4552.1950588235295,5552.159294117647,10839.728117647059,6695.3650588235305,20234.694705882353,21138.241411764706,16625.96717647059,8768.34105882353,20650.94752941176,11823.182117647057,3713.4462352941173,2138.409176470588,5159.793882352941,0.2607081796583497,0.27126188619499253,0.7287381138050075
